"sys_loadingid","sys_cdc","sys_checksum","bestellungid","posid","produktid","spezlieferadrid","menge","preis"
1,I,0x83bf62c336a11700531426bb862ccc8ef296ce802ed58988268c4263b1c5a2a2,89,223,35,,1,1.00
1,I,0xaa601bbd9281a7e27419d5be77da8b44fcbf27b44e5333e46f20e511097c0bd8,90,224,94,,3,4.00
1,I,0x31945623ce590ea571e3e8a3fc95e7d61b8365fea44925983f53368cb59ea41a,90,225,57,276,6,8.00
1,I,0x6f14965a006ffd1852193a4c2471dd793a2f584a56224a9f1fe4ecef369cd4fb,90,226,20,,3,8.00
1,I,0x5053412d966e55e5ba5516362148ac7c0298a6e2d0e1948dda4303eeca81eb4f,91,227,83,,7,0.80
1,I,0x0d67fe688f82141a0d6acd58085c59e8c80df6deb08513754f3457f4e8500d1c,91,228,47,,3,9.00
1,I,0xc29326996d6c0d8a742671611fd3a4d95aedae95952cdd424d55bacb11934e8b,92,229,113,,4,4.50
1,I,0x2fe83b6992311d49035ed08a1d7dfbc8f7e3c41af9b322e5788caf0866a7bdd7,92,230,78,453,3,2.00
1,I,0xc98d4a86a8d2473d3d9d6f14e526f3a424cfdf3dd80be8b9272d20c7541f44e4,92,231,43,,3,2.30
1,I,0x2959950010cf51f17a0621f066974de240db0a79bfb1be58000de1620fbd5524,93,232,113,,3,4.50
1,I,0x0f1fc185d7ba575e222c590001167c789206a4ea52e0f3f6efcbb141d34c5326,93,233,79,,3,1.50
1,I,0x680dee4a050f50c3d296a296436ad74df6eff3bc0e1a2c69b3091781e6338948,94,234,25,,3,7.00
1,I,0x95b3e91a54e57221b508b395852d87165eeaf02d97fcc7dce17f4f440efdac3f,94,235,119,,2,2.00
1,I,0x4c908cef68dda80a12c3da6793b3de5c5afb15be43b6ce131eca290e5e3406be,94,236,86,,4,0.50
1,I,0x79e8abbb06ca4809ee25aa6cb5e82a3471e9191aad6d8b56dc5aca2dc101fa39,95,237,36,,3,0.50
1,I,0xc63142edb1a40c32f79dfdafd7757657de15357ad5e918c7df09fe5c961842d5,95,238,4,,8,5.00
1,I,0x7b3edaa5f204788ea5891cf6de832a0c1c6e3c8e40b73768360116ea385d7cf9,96,239,84,,3,0.75
1,I,0x79202dec395a038cb7fa4374a4754b65efbfb2b52b498dfda702a90435658bb5,96,240,53,483,3,5.00
1,I,0xb52d6d1340177dfbc4eff7cd5c6c3bc820191f2d8aefe752f6348c9cd8e40466,96,241,22,,3,2.00
1,I,0xde47aa117fefc3c46715404870aa1fee916cda5aa3aab6f3d3a9fe1d370fb755,97,242,106,,8,7.00
1,I,0xfe0c83a1f370a766b0ef1bc2f8b41ec0f5d7a54f8f1c864963a117eebcf68e05,97,243,76,,3,4.00
1,I,0x79e8abbb06ca4809ee25aa6cb5e82a3471e9191aad6d8b56dc5aca2dc101fa39,98,244,36,,3,0.50
1,I,0x255426cc6391b0b5fcfc9d455d0f5dd0a07aafc41e60e7f871e315ea3c792394,98,245,7,13,10,8.00
1,I,0x463b889b7d12cee18537f3a40c447fb816f6c330e8df539c19d2be26108dbf5a,98,246,105,,3,5.00
1,I,0xb1112a6926b20e9340cb704ee704cad92dcf42e60d627e9346458df201667639,99,247,69,,9,2.00
1,I,0xef1d7058ffe33130a2e51f20e9538be6652d56c89d6906e4e31e528a248e2a56,99,248,41,,3,1.20
1,I,0x89690a83a8cfee6e543a8e1b54a7c7bd09763fe35748b27a86796ccbdbc567ff,100,249,8,,3,8.00
1,I,0xa3e073084ff9c801343a0fb2f02d7ad3ee68862bda5a4e50e574144b078ffeb4,100,250,108,,3,8.00
1,I,0x99b3ad5314a5b0a151fdd312691b189ec10c51d81068cfcbdd06687d64ddf741,100,251,81,,3,2.00
1,I,0x57582d8735e8df9ffe6d06aafee7e9f93f14d7e420b42b7a08bf1fa2007a5e03,101,252,52,,3,4.00
1,I,0xc0275d35485d49580564fa3ba56ed968e5762a65e9ed41daab2d4a6d17b7e680,101,253,26,,10,4.00
1,I,0xc35e74417540decced8fe42f34955957f00cc7f850b8ac2142ca0e491d6c285d,102,254,1,,3,2.00
1,I,0xe6c4c6a2f4149b32e9adf2b2de19931637d8d4c06ae5a9838c879d42e6dc5446,102,255,102,285,3,4.00
1,I,0x5a13e98e722fba5f6a7154be9f614d29bb71aa3486f68c5c63eeea292ef30511,102,256,77,,3,2.00
1,I,0xf6bc63905048e1466814d29ed5a40c6f4f7fe7c431099b9d21db0bdb35a23a11,103,257,55,,5,5.00
1,I,0x7ca08091567a4079870b77a6d50b87805a4caa559263e1a9161a36ac1c39edf6,103,258,31,,6,2.00
1,I,0x7bfa9bdecc88d6955ea6ef22c3e20d3e445d2e4a5446a1b3967a5deaf15061f4,104,259,12,,3,4.00
1,I,0x5f58d54848b9bdf6d8ea26184e3ec51d1608d63bdb2e9c2f03e39c1b9546c866,104,260,116,130,8,3.00
1,I,0x876df57ccf59066a1e51e0836033c8d56952fe5c925b80fb5399bb8e1295b7fb,104,261,93,,3,2.30
1,I,0xed2f143854addbb9799b320e90ed56d85509a490f098970a01c144c5b59773f1,105,262,78,,3,2.00
1,I,0x596b341663e6b38f6418395e81993845624b223938dfe1a732b6a9078f7d0b74,105,263,56,,3,7.00
1,I,0x8cf21885d40f1ff62995322ca107b9e65701b28bc8ba8a62cd23cd6ae47ccd09,106,264,44,,3,4.00
1,I,0x7f96898eb87e24f7b39f1de4e62bc2dcc6c34bb3fa3247f233fbda2c044226a1,106,265,23,,2,3.00
1,I,0x23a6af1a6bb9d8602bce5b96665012f72658a7b686ae3a9ce67ee3541e0a2c3e,106,266,2,,4,4.00
1,I,0x35d539161460837a696e2383d0c39106e7c771f2361df38bd79d562464cd516a,107,267,121,,9,4.00
1,I,0x362c9128cc83934c8b5695f2c93b4f101921cc4fe574f43e3408354348e4a8f9,107,268,101,,4,2.00
1,I,0xbaee08d64365f5f4fcc8609fd7a1b173e84a9a97f9773ff3d7167f9bfdc3cfe3,108,269,96,,3,8.00
1,I,0x7149c5cf099c0ddb32fb8bdc7c120fe8874701a2b929e6ab9fc935a648641629,108,270,77,636,3,2.00
1,I,0x17da9348eb3d49f4f43512ee061d504471edf3ce414b50fe0f99ce4de9a37b06,108,271,58,,3,8.00
1,I,0x81510d119448bb889c9ca2b7f1949e54a6bdbcde7ae56f9e8778e2028215c848,109,272,57,,3,8.00
1,I,0xa94aa499cce4db271f2b6f72ca9ae6649ce0c2ed523f07a0cbf25197d47bedbe,109,273,39,,3,0.80
1,I,0xaaf0636cbb33a4606135df05ee975c5b51f1f972e8ab69850a24a832ed0d3334,110,274,41,,4,1.20
1,I,0xece6fdbbf011c1b948b86c2563f8e99bf7420598d6d33f7f7b030f74cd0ee07f,110,275,24,384,3,3.00
1,I,0x54a904f2aed9b0c10e9c8f0c79775760b605bab96acf7afecba2814bda317e59,110,276,7,,3,8.00
1,I,0x372366ad6457554a2f7bab06e1e824de8c1ead85462bb5bc2547b182573eeb59,111,277,13,,3,4.50
1,I,0x28a6b46cba67a76e423497dc832f2cd8bbb49daee9245ed193d5a7b6a4ab9dd9,111,278,124,,3,3.00
1,I,0xf4867adf3453c1ba0cf75ae404fdeb4808e78daff01a97319d615cafeb31d421,112,279,6,,3,7.00
1,I,0x4c03fa3878950c113d71394c1b2a3ead4b1842c8eafa7d97d877581b51af2aaa,112,280,118,,4,6.00
1,I,0x7f563ebf21925c343c17b62a0972233eb053f98847247b0f1003d518aefcbd90,112,281,103,,8,5.00
1,I,0x79dd76f9444366ed7de04a216cbd63b76a74f5a44447f4ef28cf0a273544861a,113,282,116,,3,3.00
1,I,0x0406d851f5793bdf1122fa5dce963c107736900e401d818850e5f5ad9b0c1043,113,283,102,,6,4.00
1,I,0x542c2bd52587cacc2e81d8e10859537b1b206ab6e118adae6a71b34053e21e51,114,284,118,,3,6.00
1,I,0xf040462d520d61636d05c1a823c8bc4c19c012fe64e54200b3cd42772566442e,114,285,105,376,6,5.00
1,I,0xda5d1d2651779b12fd04d7d4811b71d51f81de03a489758ffdce77fbcdb86928,114,286,92,,3,2.40
1,I,0x0902a5f0672bf979a6ba1c40349b056257be57e3075e4dcfdd326b119fc9f472,115,287,112,,8,4.00
1,I,0x7f3ead902b7d4d4837d22ddb42f6b951a64440748516dfc25b2caba53a772d8c,115,288,100,,3,5.60
1,I,0xc5201545c6bd736a112e8de15ead6cb13ec23855de4c9f036b93ea80ba186d1c,116,289,123,,3,3.00
1,I,0x2d945adc17160bfbd1d634ed97c41247eea473b24ce45b637cdf5171282ee9d8,116,290,112,69,4,4.00
1,I,0xd76604faf15482129c9d12ec5ddf1e1d5dc9d05e8cabd839d14c62a7bea8f3c8,116,291,101,,3,2.00
1,I,0xc35e74417540decced8fe42f34955957f00cc7f850b8ac2142ca0e491d6c285d,117,292,1,,3,2.00
1,I,0xba9e588fa6d109978fa8880fd1582ff5aafc1d4faff78ba148b2ff99c025233b,117,293,118,,6,6.00
1,I,0x9920172f2cb7f5127c3dfed2099bd7dd617f2ca260b47b28b5f03115676201dd,118,294,21,,3,4.00
1,I,0x7bfa9bdecc88d6955ea6ef22c3e20d3e445d2e4a5446a1b3967a5deaf15061f4,118,295,12,,3,4.00
1,I,0xe89832294ada2fa4f83fec82b571b297458125ca1c57768a13282c9cbb22024a,118,296,3,,3,5.00
1,I,0x8781d77826ea253625491e71fcc678d91140bd8398e8cbb4644d288bb51d0c7c,119,297,37,,3,0.50
1,I,0x9fbb15d055b74aa12437fbe1716aa5c371f8dffe2f88bcd2126931f7f3a5658e,119,298,29,,10,1.50
1,I,0x737c8bf0fddfdb30243ab373357b7bc9b333e62f0a0faf2a10054f759d2a7d8d,120,299,66,,3,3.00
1,I,0x9147bb78174ca87bfd6ec463193aa116597f63458cf985a80398edab89003d77,120,300,59,528,3,3.00
1,I,0x57582d8735e8df9ffe6d06aafee7e9f93f14d7e420b42b7a08bf1fa2007a5e03,120,301,52,,3,4.00
1,I,0x8217d7000e75edda31c58851d1ff83819b8ccb5417b10a4ac1c62434057ddaa9,121,302,93,,6,2.30
1,I,0x3d0b18edd7c8ac49519df94d97ada96861a804f4bdca9311a67faa92a71f8e7d,121,303,87,,9,0.50
1,I,0xc63142edb1a40c32f79dfdafd7757657de15357ad5e918c7df09fe5c961842d5,122,304,4,,8,5.00
1,I,0xf85723a8056eee34a6f9fa71e0b38abee415a9483148452d7f2d7dcb0de8f6cc,122,305,126,191,3,4.00
1,I,0x2bec9e95820e0b7cb7a1b7ed8688a4f66dc3aa2c04d93b6908871dea4f7b3082,122,306,121,,3,4.00
1,I,0xb5ff9cae095768cb674c2458e413db45638937afba2dffdcfeaad0dddc2bb338,123,307,42,,6,2.40
1,I,0x9bd734564fd0258fc8681c5f4332b10b21cc03c18495e51f6291cc66584cb269,123,308,38,,3,0.50
1,I,0x046d1072cbbf1cacef87329a883cdbff83dacf1029996c662795d313fab2690f,124,309,89,,3,0.80
1,I,0x1d1b6071cee66793b0b333c7791b1a929a0682bdc56bd5e7863db4ba5408bf7f,124,310,86,,8,0.50
1,I,0x8c9d6a11a7aca5849f0b7e9ab88ad85224f42fb2f8c6f40f32ee9730ab5bdae7,124,311,83,,4,0.80
1,I,0x12d7933dbce51937444c74eecbd67d470b1f1227bf14c24365b5f85d0490a216,125,312,11,,3,8.00
1,I,0x57886ca3b49054489eced86d5ff48bef49b13f941a08c55d940b9d168ee42eaf,125,313,9,,9,3.00
1,I,0x78627fc10ee0a7583f54e7ca1175bacee13657c268823b76edab9860054b410a,126,314,67,,3,3.50
1,I,0x34e417128c6b96445bf4f965694f2d2f4406e6d07bc0e6162806478e06791084,126,315,66,718,3,3.00
1,I,0x14f904e9a1a799c7a6da29a48ebc28a06118c2c61618bd6d89a2f2c0fd39f6d3,126,316,65,,3,4.50
1,I,0x8dda0f53755ef8f96d0633a83aacd373cf2154cef2792b086e02f1f8a575bffa,127,317,1,,11,2.00
1,I,0xefdebca7838e667135b1dfc9a483836939c45f8403f662657dd478a7f3b4a598,127,318,1,,6,2.00
1,I,0xae28e8f48102e0039386b6e74767b1c9b1beabb1ce8488f1e80fa4d6835cb9ab,128,319,65,,4,4.50
1,I,0x35448767f2aa749f244a4a5531309a176faf771e5501f059afc3d46d7d823d44,128,320,66,109,3,3.00
1,I,0x78627fc10ee0a7583f54e7ca1175bacee13657c268823b76edab9860054b410a,128,321,67,,3,3.50
1,I,0x69ea261491f7c9cd24f075643067311bd1867184736e163cf99f4bc444dd0143,129,322,9,,6,3.00
1,I,0xbc03938a35497f8d3e4f729a5fa1afd7d6d3c13d6674e7143ec0dac7648d26a3,129,323,11,,9,8.00
1,I,0x1cc35b2b335b94e15cfb8ebf711644b6fb52dafc7ebcdbb0c3e29bd104292196,130,324,83,,3,0.80
1,I,0x1d1b6071cee66793b0b333c7791b1a929a0682bdc56bd5e7863db4ba5408bf7f,130,325,86,,8,0.50
1,I,0xd2ee688b9abc94f60e37e1a581a47aa3efdd2ea1ce4969f5c9b9dc155da898c2,130,326,89,,4,0.80
1,I,0x62c7bd84f0aade8572a8818c223a16340e8fe9ef437372f472a9d5d9416ab4e0,131,327,38,,6,0.50
1,I,0xa77044c953b6911724ccc9b460a722aef77d7f3aac15e1325b7c32e92ce7be0f,131,328,42,,3,2.40
1,I,0x2bec9e95820e0b7cb7a1b7ed8688a4f66dc3aa2c04d93b6908871dea4f7b3082,132,329,121,,3,4.00
1,I,0x6c4f0e85d30452294151c84d489709b2d6be232b828e9f76e7291f1205e93d13,132,330,126,705,3,4.00
1,I,0x585dd12e60f43c6969e499ca9bb132ceea604dd6fc400ba37b5fcbf5e620a338,132,331,4,,3,5.00
1,I,0xacd1a880fce487ee80ab56ed0db3c37aed67cde809112990008bff612027ba30,133,332,87,,3,0.50
1,I,0x47032be8d0cc6f6ab71846ab3d1f24e8f8294aa3be3df808f4badb69f1473358,133,333,93,,9,2.30
1,I,0x85453c57f80c803464ec16f950297a5253d4f8ba3d1532f29469375c497ae668,134,334,52,,8,4.00
1,I,0x7645f6c2050c5a94691a7c810b186b6f9ebeafc5bc52d3d0620a710e8afda1f9,134,335,59,48,2,3.00
1,I,0x737c8bf0fddfdb30243ab373357b7bc9b333e62f0a0faf2a10054f759d2a7d8d,134,336,66,,3,3.00
1,I,0xb7c7dbb715cfe4086cf0d8b2f70ff3a1e8ace6d7cf8b47ab5efa8a0b8b071037,135,337,29,,3,1.50
1,I,0xc7b8c297223c9fb2b79f5c3e5b71ee469af8602ebd1ff988abd816ddaf7e485d,135,338,37,,6,0.50
1,I,0xe89832294ada2fa4f83fec82b571b297458125ca1c57768a13282c9cbb22024a,136,339,3,,3,5.00
1,I,0x7bfa9bdecc88d6955ea6ef22c3e20d3e445d2e4a5446a1b3967a5deaf15061f4,136,340,12,,3,4.00
1,I,0x9920172f2cb7f5127c3dfed2099bd7dd617f2ca260b47b28b5f03115676201dd,136,341,21,,3,4.00
1,I,0x542c2bd52587cacc2e81d8e10859537b1b206ab6e118adae6a71b34053e21e51,137,342,118,,3,6.00
1,I,0x8dda0f53755ef8f96d0633a83aacd373cf2154cef2792b086e02f1f8a575bffa,137,343,1,,11,2.00
1,I,0xd76604faf15482129c9d12ec5ddf1e1d5dc9d05e8cabd839d14c62a7bea8f3c8,138,344,101,,3,2.00
1,I,0x71ed3aadc3be81c5909dc6bb0eba6287ba768c48408e8a9b20d6196468a3f84c,138,345,112,368,3,4.00
1,I,0xc5201545c6bd736a112e8de15ead6cb13ec23855de4c9f036b93ea80ba186d1c,138,346,123,,3,3.00
1,I,0x7d449984536a5530a4acbf782b907cf146a65414181c9aedb3024090d0e14fa1,139,347,100,,8,5.60
1,I,0xd33b1147d5be69597d2c2d0464e25e9f4f2606664d706794adf64ef14c43dc69,139,348,112,,3,4.00
1,I,0x33a82861d1584d929b78b069ec706c672c4b65eab8a7475d27facdd8edfe0945,140,349,92,,4,2.40
1,I,0x2bdd68b1e81d1b1731c694e140af34a707faeda9100bde030032e2e70c05afb7,140,350,105,6,3,5.00
1,I,0x542c2bd52587cacc2e81d8e10859537b1b206ab6e118adae6a71b34053e21e51,140,351,118,,3,6.00
1,I,0x5615ee5d5714102cf7761b0f60794489f63516fa1e12c5aa887d88852e410ac3,141,352,102,,3,4.00
1,I,0x79dd76f9444366ed7de04a216cbd63b76a74f5a44447f4ef28cf0a273544861a,141,353,116,,3,3.00
1,I,0x781b19a9e05762e9294e15577c3cecdf7216e1a028f16b1773ee136328d45be8,142,354,103,,3,5.00
1,I,0x4c03fa3878950c113d71394c1b2a3ead4b1842c8eafa7d97d877581b51af2aaa,142,355,118,,4,6.00
1,I,0xf4867adf3453c1ba0cf75ae404fdeb4808e78daff01a97319d615cafeb31d421,142,356,6,,3,7.00
1,I,0x28a6b46cba67a76e423497dc832f2cd8bbb49daee9245ed193d5a7b6a4ab9dd9,143,357,124,,3,3.00
1,I,0xbfd6bc11d9fd5be9861ef17f5f355718f8d3200c35c41dbf33719ccfbb75549b,143,358,13,,2,4.50
1,I,0x54a904f2aed9b0c10e9c8f0c79775760b605bab96acf7afecba2814bda317e59,144,359,7,,3,8.00
1,I,0x3c72b002f1517a804cc2b9c8d384f449002b193cd9897fe3a6a167722b795dcb,144,360,24,326,3,3.00
1,I,0xef1d7058ffe33130a2e51f20e9538be6652d56c89d6906e4e31e528a248e2a56,144,361,41,,3,1.20
1,I,0x3d2e82319bb43a7c7d8f5504504da89985733d5d411dd8d3acc024c04631abe9,145,362,39,,6,0.80
1,I,0x81510d119448bb889c9ca2b7f1949e54a6bdbcde7ae56f9e8778e2028215c848,145,363,57,,3,8.00
1,I,0x2928c07fa7bd34c4c2addd3766ab27e421f1082dd5d54de435f034ec2a0b748e,146,364,58,,8,8.00
1,I,0xed565723ebad959f65df50678a1859fdd20edaa41946dffcb3e11ae5c1a4dd78,146,365,77,507,2,2.00
1,I,0xbaee08d64365f5f4fcc8609fd7a1b173e84a9a97f9773ff3d7167f9bfdc3cfe3,146,366,96,,3,8.00
1,I,0xc49dce122d065fe751c7d6dd225fa1139865c56699c8f5e76d765189b513a57e,147,367,101,,9,2.00
1,I,0x2bec9e95820e0b7cb7a1b7ed8688a4f66dc3aa2c04d93b6908871dea4f7b3082,147,368,121,,3,4.00
1,I,0xd60572e9bc9d80faf735bc0d1d4d2be784179d526a7548270fd2470bd4ac869a,148,369,2,,3,4.00
1,I,0xf167f0d3ab3739695581745953a9563067c19d267344981d49d9b029ecf4fcf3,148,370,23,,8,3.00
1,I,0x58ba5bd152d555cf3eb6956680b7f7aaab74205771c1bec76867c4c70421907d,148,371,44,,4,4.00
1,I,0x596b341663e6b38f6418395e81993845624b223938dfe1a732b6a9078f7d0b74,149,372,56,,3,7.00
1,I,0x109ba852e2132f1bede74cf1f2b0ab6bc13e049fa4bad7688bbd45897a4dcd32,149,373,78,,6,2.00
1,I,0x876df57ccf59066a1e51e0836033c8d56952fe5c925b80fb5399bb8e1295b7fb,150,374,93,,3,2.30
1,I,0xf20a7be075c09ebadbcfc63b5d96a43bced533a4c2e93e47cdfcbb2d520d37d4,150,375,116,358,3,3.00
1,I,0x7bfa9bdecc88d6955ea6ef22c3e20d3e445d2e4a5446a1b3967a5deaf15061f4,150,376,12,,3,4.00
1,I,0x97800ae608e12df14a70a129094ae86fcfe5c45885015a0650d1faea089131d8,151,377,31,,5,2.00
1,I,0xb4609a017412de87771c45a0c7c502b4559786b9c88191770dc9953e9bf39289,151,378,55,,6,5.00
1,I,0x05b5eb29c28f4b1b5b2c94bcca84e3fc1d6d1304b36fbdcde77cecbed542ca82,152,379,77,,4,2.00
1,I,0x5089c16a022c1587a806994e852e9d8e823d721ef578c8fb928d1e6b65901210,152,380,102,19,3,4.00
1,I,0xc35e74417540decced8fe42f34955957f00cc7f850b8ac2142ca0e491d6c285d,152,381,1,,3,2.00
1,I,0xe700f1534093a26cf0369ce78ec5e0d993831c4c93b1525fc20d79ae0b236d6b,153,382,26,,3,4.00
1,I,0x57582d8735e8df9ffe6d06aafee7e9f93f14d7e420b42b7a08bf1fa2007a5e03,153,383,52,,3,4.00
1,I,0x99b3ad5314a5b0a151fdd312691b189ec10c51d81068cfcbdd06687d64ddf741,154,384,81,,3,2.00
1,I,0xa3e073084ff9c801343a0fb2f02d7ad3ee68862bda5a4e50e574144b078ffeb4,154,385,108,,3,8.00
1,I,0xed6a84cef6c700f8a3a3b024c5f67c1e8df255030c7d21e1a776a7b6078b5360,154,386,8,,4,8.00
1,I,0x1f45a39f9ed0fcf3472f11175f055b7fc04f6b05567f1b6a1bfebcb7b5cf0237,155,387,41,,9,1.20
1,I,0xce706ae29b0c797d701295d04d764965b32dbca0de0abd5fe4a2cad3d25e6de7,155,388,69,,3,2.00
1,I,0x463b889b7d12cee18537f3a40c447fb816f6c330e8df539c19d2be26108dbf5a,156,389,105,,3,5.00
1,I,0x1ed32c451799f98815acf1026b955fb55b834bd8b6a59bf0b3112b2a0a1f1ebc,156,390,7,401,3,8.00
1,I,0x79e8abbb06ca4809ee25aa6cb5e82a3471e9191aad6d8b56dc5aca2dc101fa39,156,391,36,,3,0.50
1,I,0x4d5014140dd50d7cadec7aad3e299782eb27d022a6da71fb469c9c0ee89c28da,157,392,76,,8,4.00
1,I,0x7e2f1997499335384d2575ab5938d0f4887eedaeabc41c1744e68f4a5987f578,157,393,106,,6,7.00
1,I,0x699e4ee8293dad4b8257c7a6a28836091495a2591febbe858393fb36f08d1a48,158,394,22,,8,2.00
1,I,0x0a11970c4e2024157734b28f0fdf6b5405374080228a6b45ac50125680c80007,158,395,53,170,2,5.00
1,I,0x7b3edaa5f204788ea5891cf6de832a0c1c6e3c8e40b73768360116ea385d7cf9,158,396,84,,3,0.75
1,I,0x585dd12e60f43c6969e499ca9bb132ceea604dd6fc400ba37b5fcbf5e620a338,159,397,4,,3,5.00
1,I,0x79e8abbb06ca4809ee25aa6cb5e82a3471e9191aad6d8b56dc5aca2dc101fa39,159,398,36,,3,0.50
1,I,0x84a821ca1174320c41be54cde05808d6f6a3a44083a5cde46bd23105314439ac,160,399,86,,3,0.50
1,I,0x468af66f8b3c087104c8314c8dc23971eadfe35e4eb49d66c29300c3edac45ab,160,400,119,,8,2.00
1,I,0x0cc7e3896f84e3b9e293dbe9f58cb76ab6a04704a39574f9734b5394ea3ff314,160,401,25,,8,7.00
1,I,0x0b82585c292bd8bdb5540d4544766ebaf43822032955fc69f9b0fd0554177641,161,402,79,,6,1.50
1,I,0x0803e6bdcdb29f366061af76273b4a54d817a68bf5ec852397c03b6551b660d8,161,403,113,,7,4.50
1,I,0xc98d4a86a8d2473d3d9d6f14e526f3a424cfdf3dd80be8b9272d20c7541f44e4,162,404,43,,3,2.30
1,I,0xef4b9fab6f277b94a5a3ab87b4d5076395fcd557513226ef8830427f78c2dfb8,162,405,78,290,3,2.00
1,I,0x2959950010cf51f17a0621f066974de240db0a79bfb1be58000de1620fbd5524,162,406,113,,3,4.50
1,I,0xa92d823f19a014f2e668beb34f6ed42052d4c18b69eccec3201bb61acbf98865,163,407,47,,7,9.00
1,I,0x1cc35b2b335b94e15cfb8ebf711644b6fb52dafc7ebcdbb0c3e29bd104292196,163,408,83,,3,0.80
1,I,0xc393f1b8b29fb87401bed6a4739ad391633d90f6bebc85bce6fe3d7557bf94be,164,409,20,,4,8.00
1,I,0xf56f7c3c6d0da634283b2a14af65d45c84bad1188e17ba4774e83be0398831de,164,410,57,90,3,8.00
1,I,0xaa601bbd9281a7e27419d5be77da8b44fcbf27b44e5333e46f20e511097c0bd8,164,411,94,,3,4.00
1,I,0x15336d746747baa2c88647c2ced35146c7f4be68512c4439be026005f7e80206,165,412,35,,3,1.00
1,I,0x48dc6b39c6aeb0c06126ef3d02b5e57eb59b64b010b75e7a5a1eb3a47b722281,165,413,73,,9,3.00
1,I,0x2e06d0d3951979c38716564048da3172b30fa27c606c301f529e0d4c15d096bc,166,414,17,,3,3.50
1,I,0x9700442b200b48300ae3a9b023d1a15cd786a63d2c758a614491defb8479bc65,166,415,56,,8,7.00
1,I,0x04114966bb99a3521a887f9776249606ec6ee45079330bb6fad17e897f3e6608,166,416,95,,4,2.00
1,I,0x66a7f4e8f266728095af71f7579ac3720805540d0e0d136950e2a308913cc0c9,167,417,43,,9,2.30
1,I,0xb7a011446499f97f0b2cd7328bbaa4328cb2f7ab1fbe41755b1a39ec7af48e61,167,418,83,,10,0.80
1,I,0x5eb85d69e80d8393c4803cc4308851e6115d07ee3f3b46b3942552dab38a5dbc,168,419,34,,3,0.75
1,I,0x39814ee9fdcf64e778b82790b7aa5273fde9d53f2e4e6820d22cc7dbe27592d2,168,420,75,650,3,7.00
1,I,0x79dd76f9444366ed7de04a216cbd63b76a74f5a44447f4ef28cf0a273544861a,168,421,116,,3,3.00
1,I,0xe9d1b13df65eb9834cd9c6887992344a3e9d82ea5574501a59396cef8bfd797f,169,422,71,,10,4.00
1,I,0x2959950010cf51f17a0621f066974de240db0a79bfb1be58000de1620fbd5524,169,423,113,,3,4.50
1,I,0x2bab0ddb043d0a23260969a8c8153c7100f44e8de20bc2e2ae5111d87096f9dc,170,424,71,,4,4.00
1,I,0xf5c72e8d8fdfeb667020804b3edcd17a20a941643a8eb6cc4cec56c5fd051b1b,170,425,114,78,3,4.50
1,I,0x670ca9bb8e07ced81aa5f0409db5e450779cf17c8791c3b696ebee841639f899,170,426,30,,3,4.00
1,I,0x54aa95a0e973396bb5ab2df425727b498f537dc78905f353e4ef05205b2d3121,171,427,119,,3,2.00
1,I,0x79e8abbb06ca4809ee25aa6cb5e82a3471e9191aad6d8b56dc5aca2dc101fa39,171,428,36,,3,0.50
1,I,0xc35e74417540decced8fe42f34955957f00cc7f850b8ac2142ca0e491d6c285d,172,429,1,,3,2.00
1,I,0x12ed8b86144f67e28928edb5726de3ee01dbce49268f5512f89fb63488135c31,172,430,46,,4,8.00
1,I,0x45a6fea10df2ee7bf14b18d75b7bc813c867eb4fb58b3e5e572a93bce99e8e67,172,431,91,,8,1.20
1,I,0x3eb09a24013e081e4ff50af00610ba2907ec6c3b0edec42438be1044d6543b2c,173,432,60,,3,0.50
1,I,0xa64219efa9703ba953ca5377388d571760e24fe69f50c27b68f8f300c946bcca,173,433,106,,2,7.00
1,I,0xed2f143854addbb9799b320e90ed56d85509a490f098970a01c144c5b59773f1,174,434,78,,3,2.00
1,I,0x88028de1ceae215f7f8bf5c140490765ca5ade580529482bc14dd3be1ff69d4c,174,435,125,323,6,7.00
1,I,0xeff92e9a2c78804fb18d38038b21bec2824acb7ff9fcf97bb24dea9f370ccd6c,174,436,45,,3,2.00
1,I,0x9920172f2cb7f5127c3dfed2099bd7dd617f2ca260b47b28b5f03115676201dd,175,437,21,,3,4.00
1,I,0x2f6f3ef5a309e042dc8230d6e5a27744f1eb62dba9833648b6f4ffc67f2ca7cc,175,438,69,,6,2.00
1,I,0x8e7b86d076df1114dcd8b86819ea83f6f9e9e76abb0d74b7f67a2bfc66c0471d,176,439,48,,3,4.50
1,I,0x402be1ca2dd9639859bedd5be4c08c2425e4efeed30608bae5a07a3283f1919f,176,440,97,265,4,9.00
1,I,0x0bc71876a173bcd54559bdd9aca528f313593ea68f8bd035ebb939e5eafec5bf,176,441,19,,3,2.00
1,I,0xd60572e9bc9d80faf735bc0d1d4d2be784179d526a7548270fd2470bd4ac869a,177,442,2,,3,4.00
1,I,0x57582d8735e8df9ffe6d06aafee7e9f93f14d7e420b42b7a08bf1fa2007a5e03,177,443,52,,3,4.00
1,I,0x9bd734564fd0258fc8681c5f4332b10b21cc03c18495e51f6291cc66584cb269,178,444,38,,3,0.50
1,I,0xd57ad0c19cf3bc2ffff4cdb26c716278ebaf02dc6e85bbe7c94cd94544e3842e,178,445,89,,2,0.80
