"sys_loadingid","sys_cdc","sys_checksum","bestellungid","kundeid","allglieferadrid","bestelldatum","wunschdatum","rabatt"
1,I,0x70503bcc5b4cbda4446b14f20a04d5edd22503824f1d19f75ff3b70a22eb0718,188,"63",448,2022-03-05,2022-03-19,3.00
1,I,0x1f8d450a7fc7f6cada19309ad75d22bb7cd4165174cf4f143211cc136e2c9bef,189,"63",609,2022-03-05,2022-03-11,3.00
1,I,0xdb1aa452ff02a0f7b1492184c341f6ab7168ca5db7637007a504a8418aa38ecf,190,"64",18,2022-03-05,2022-03-05,0.00
1,I,0xa900a76762c7dce71fc52d534d8939c90e6ddda0277fb59df2c2d99d7feae0f3,191,"64",138,2022-03-05,2022-03-08,1.50
1,I,0x717a7d106dd77648231fd8fb9542f25b96cdfa9ce89d7918ba004b7f0356a7d5,192,"64",412,2022-03-05,2022-03-14,3.00
1,I,0x645c273c4762bb5bd34cb11a66b0ba28d4763bab73bd26f35142523aea035726,193,"65",421,2022-03-05,2022-03-18,3.00
1,I,0xd63e4842f81176dda8b68a1b716838f5e07c0a86693d0adff75aa0ed64e47391,194,"65",613,2022-03-05,2022-03-07,1.00
1,I,0x3517772e47ccc5a989a036d26eb75b080238771cfbd2792864248f1df6dca610,195,"65",738,2022-03-05,2022-03-05,0.00
1,I,0x4b239a7ae6bab11d87016b14941ff19ea02a323f60359c5276394e438b4fb387,196,"66",127,2022-03-05,2022-03-12,3.00
1,I,0x94b7bc0ac6c14bc1caa81df29738a6c1ed3ac9aeef1edcf2c851a3688c12f15d,197,"66",156,2022-03-05,2022-03-17,3.00
1,I,0xc906c0740a276e86a12dc769036c374afee63801529f4b3cf35294b8bd9fbb90,198,"66",549,2022-03-05,2022-03-17,3.00
1,I,0xf1f7b3ff8921fc704fb24d5582355130af54ff75ed95490f63ea63588498fc06,199,"67",445,2022-03-05,2022-03-15,3.00
1,I,0x769c8a4153e09d702d47b1a15056398963dd4a628251d203835c0abc310e4c56,200,"67",662,2022-03-05,2022-03-15,3.00
1,I,0x9c501db7aa9ad67ea2ef6e546481d37cbf83b2147488357ce52d83d242db1bd0,201,"67",757,2022-03-05,2022-03-17,3.00
1,I,0xad90051c51ee87a00655e2389ff4bba35c854a6f71a4412ea212a96dbd931236,202,"68",545,2022-03-05,2022-03-10,2.50
1,I,0x9c046b64633ce79cd6e35345ab930a1910f6fb13e9c3a11e7031d317b67651de,203,"68",570,2022-03-05,2022-03-05,0.00
1,I,0xb6cfa81c6cc35ce03ef8500946608b08de8ee6b61cf9d9b4a0d9196914457073,204,"68",675,2022-03-05,2022-03-05,0.00
1,I,0x16927b3428c35bc1ace4bfd60178d8c5c3bd19d6c2bc6b073d43e1c9f67186e5,205,"69",39,2022-03-05,2022-03-05,0.00
1,I,0x80a43ac73cbdc1a695a84b41595f7cb99be2f6e4616c95efe750b5ad5eb1308b,206,"69",188,2022-03-05,2022-03-18,3.00
1,I,0x935e7011594c1d75b355daaacc8014536b72604605f163dc4bf5612366ad2e9a,207,"69",189,2022-03-05,2022-03-08,1.50
1,I,0x12d73960f5e9525e92b66365706312a38f4b75f5a7a89aab233b0a96f757bdce,208,"70",217,2022-03-05,2022-03-06,0.50
1,I,0x0d4b7654134d1de859d798d22bb36dc174def34736893b752eeae6d8a17eea0f,209,"70",529,2022-03-05,2022-03-16,3.00
1,I,0xc137adaca072a58fdffc16c6342fb7dde68ea9f08e8bf51c208d53908fabf2fb,210,"70",778,2022-03-05,2022-03-05,0.00
1,I,0x79db23389b7a3ac63c1c9a3bdb385f6bbe71022c5c9ebdfa5cd0ac278974a83a,211,"71",58,2022-03-05,2022-03-18,3.00
1,I,0xf2ff2b9ea8d362f13eb5d5b924c97c35713431ae27fbb680dca97705dd03af07,212,"71",122,2022-03-05,2022-03-09,2.00
1,I,0xa9063207931f851d82e5ce12431691456764e28b3d10848eaf350c28545d4f6c,213,"71",569,2022-03-05,2022-03-17,3.00
1,I,0xd67833ea3893e707ccb3af40ba520aa0a67734194cfaaf8c3d82ae7a17d62dd3,214,"72",261,2022-03-05,2022-03-14,3.00
1,I,0x17db2494874f64b72e22cd35818b6a9e09a4c70da4ebee275bac5fa8ba335dcc,215,"72",365,2022-03-05,2022-03-15,3.00
1,I,0x366bb688124cddea5fc93e1cdbdb0ef0eb53e323c9ff1288e2acdfc9256667a7,216,"72",440,2022-03-05,2022-03-05,0.00
1,I,0xf015995c51fb1460204608d32a623e8e1cdc2b00dc0375cdd30dd690689f6288,217,"73",53,2022-03-05,2022-03-16,3.00
1,I,0x7aad3a5b3ce1f90cc39fcafb2b828394853683d697166451bf16166ff3638771,218,"73",720,2022-03-05,2022-03-05,0.00
1,I,0x3ee2aa0104559e5fff611a55f61de044d1a285d9c1050543160a0bcc96542b89,219,"73",723,2022-03-05,2022-03-17,3.00
1,I,0x3fcb0ed3ec71c758b5b02a8b0ffb1ad5a6754e793330e4fbf9dbf8d04cfc04e9,220,"74",164,2022-03-05,2022-03-10,2.50
1,I,0xbc6fd462fc5124da95c7f63bec1a72edd33ef0acfc14cc0815d7ebe647ab2c30,221,"74",306,2022-03-05,2022-03-11,3.00
1,I,0x1dbe836031dce1840d33b194f603c92d60d7c60f6529e000ad27aef35010af77,222,"74",659,2022-03-05,2022-03-08,1.50
1,I,0xa506400a4c4d015caaf0ccef7c0f8e0e062ca2222633edd43260635fe2754abc,223,"75",150,2022-03-05,2022-03-05,0.00
1,I,0xf37e8b706d448d6e852e23ebbf36ff66c3683169e5521d466a32dd07cb9304ee,224,"75",278,2022-03-05,2022-03-12,3.00
1,I,0x88aeb6fe5aa2b74de1794e02b4927fe7418d5cf7e35cc450ba7e870e35290d90,225,"75",504,2022-03-05,2022-03-05,0.00
1,I,0x9208db47e1d8c5e612981d7e01b22600ef5a96a87e9de8fa6219f028fcbd0f7a,226,"76",400,2022-03-05,2022-03-15,3.00
1,I,0xdc96a5668734241be11ade62307fcaaaf2df75b613823fac418fe724d15b3dc5,227,"76",592,2022-03-05,2022-03-19,3.00
1,I,0x4381c4aa32bab200dae20e5d432cb04c193cb42ec0900b2627da6a41f92c16f9,228,"76",773,2022-03-05,2022-03-14,3.00
1,I,0xf2607de593e7a08613e558d5298b0a2f2e9a24893748d759383e60d5896fd213,229,"77",203,2022-03-05,2022-03-07,1.00
1,I,0x2059f9e46c3bb9db33e1e3ef607b428f81fac8443de7e24d57986dec467fcafd,230,"77",503,2022-03-05,2022-03-15,3.00
1,I,0xe0e6cd182b168d7adc3325ecfb67c99ccf5ea62789a505b7fd8ce95ab82504ae,231,"77",685,2022-03-05,2022-03-05,0.00
1,I,0x7f29491b2bd40ed7e47e5cd186a66085fc5ea5beb65a4c095fd7b2b7b20bad75,232,"78",361,2022-03-05,2022-03-12,3.00
1,I,0x07ce5a5a0929a3912a95f179e6640b01629287bfbd1091a90f180cc2c46f69d0,233,"78",476,2022-03-05,2022-03-18,3.00
1,I,0xe59e7d7841c82e9778bcbad1d446a0ccdfd81647dd703addeb235b334dc7f39a,234,"78",693,2022-03-05,2022-03-17,3.00
1,I,0x8292c656ba1a8d9679cbc803e7d22c7ba04f87f5afeecc87378404cb8de79af2,235,"79",24,2022-03-05,2022-03-05,0.00
1,I,0x4d63584d64e136d515b5be3c612c536233b2863fd2f115074154572d1a304421,236,"79",667,2022-03-05,2022-03-07,1.00
1,I,0x30ce85a49e59a0ee6cfd2788dfed011e99b2967c28428f196558b1061effd093,237,"79",780,2022-03-05,2022-03-05,0.00
1,I,0xb191b5f2fc526d943896cafcb78df7a12a6628932569870c45e6118fd2b0fdaf,238,"80",266,2022-03-05,2022-03-13,3.00
1,I,0xccd27f5e8843f15f67496e6014e3c3001ddb9c222614c5a083497895c360005b,239,"80",654,2022-03-05,2022-03-11,3.00
1,I,0xda19f1be8107581db52c177d1e2a08477e42c926736a3b89100898b1a33b8180,240,"80",770,2022-03-05,2022-03-05,0.00
1,I,0xf7f85508baf7a33ffe12a985394c6ea87ee26074c9894ab95474b028cbe047fc,241,"81",21,2022-03-05,2022-03-11,3.00
1,I,0x65e2545523f3abaacc83b61b011dbb67b8d1b82fef6cdcda71d1467153a748b8,242,"81",177,2022-03-05,2022-03-14,3.00
1,I,0x5ea85a03f1c318979f7e47edfb84ca6be690202b0b143e39fd1aab6a71ae9aea,243,"81",472,2022-03-05,2022-03-11,3.00
1,I,0x351a5ba3eb0795f443d2bae1299d88c1b98853ce0a3cb9b87056158d30e69c7c,244,"82",71,2022-03-05,2022-03-19,3.00
1,I,0x3c94695e454984a387e352d1bc75e006dd046084602103e741d842212f04752a,245,"82",74,2022-03-05,2022-03-15,3.00
1,I,0x06e10ea634d25d9af973db4574c9472e9cbd2658461a4b98783c2267af730d2a,246,"82",79,2022-03-05,2022-03-14,3.00
1,I,0x2fef59e53c25045b960fb85e4bee9b0cbe08d59c6db2d59e56b9d1f5994fe6b8,247,"83",175,2022-03-05,2022-03-15,3.00
1,I,0x597aee4518fa8f1ee24df4a0925f29aa7a73e6074abb75046c7bf6f7791552e8,248,"83",492,2022-03-05,2022-03-11,3.00
1,I,0x5c1976ecd83e35b20be2423a68547e598b644268d28a164255d45981ec357fcf,249,"83",544,2022-03-05,2022-03-11,3.00
1,I,0x0eeb2715023952976387025b2c59427f35c73537466554042bab1fe1fc3184fe,250,"84",132,2022-03-05,2022-03-05,0.00
1,I,0xa76533d5db109a33e5ddd4ef0b32e5d80f39b68916f2e51ff8c098fc337cbdb8,251,"84",360,2022-03-05,2022-03-05,0.00
1,I,0xb6d84476efdf5a89d4ed8c4c80e4eea97b3710859c8c2db0e2d06fe323ad632f,252,"84",766,2022-03-05,2022-03-17,3.00
1,I,0xd1dc2c6a1dc5854894c4b5e37fdb27ea1f565f19c43d1945b6312c266ed6aca2,253,"85",101,2022-03-05,2022-03-13,3.00
1,I,0x00aacac3940aa35f16248e7c5d4b5e4eec98ba914d872e35fc5a91864d44f473,254,"85",579,2022-03-05,2022-03-11,3.00
1,I,0x8a7ae235540f49aee85f7b000d8b91dc98f1a7ed222aac4457c2af923f67b402,255,"85",701,2022-03-05,2022-03-05,0.00
1,I,0x981b7a316faf91397166587090450166fbe608ed8226d96d121928fc1c5af950,256,"86",237,2022-03-05,2022-03-17,3.00
1,I,0x5f6c4637ead0b8821fea3addd3056437f1276181411af822a40ba6f4c8046269,257,"86",622,2022-03-05,2022-03-19,3.00
1,I,0xb29d9a99bf07233bf6489c7e5a16b2300de8e4240c53877a42e755f1f996b792,258,"86",625,2022-03-05,2022-03-05,0.00
1,I,0x4be189830ceb4f78124db506fb2104265d36ce63a38c7524febe8c602646dba2,259,"87",2,2022-03-05,2022-03-13,3.00
1,I,0xfcb48f5ecb2faf5d21ea59ec462c435498c64fb9110a37f5d211179b4180f690,260,"87",67,2022-03-05,2022-03-10,2.50
1,I,0x21e9ae6a5e07ad392e1da128db837f14c1b436331b98c4677693b85afce13181,261,"87",318,2022-03-05,2022-03-08,1.50
1,I,0x75dc6b8707d9f1084a0dc87401dfa60cfa16f072ab3bb3d86e718558dabfee70,262,"88",193,2022-03-05,2022-03-06,0.50
1,I,0x240a9d3b6b14c9fd892dc5d93d9362dec606494930e97df027406d05141b8150,263,"88",224,2022-03-05,2022-03-12,3.00
1,I,0x4a9c680913c3f5c46051d1e5259706141c97cf1293c2c6b04a4858aaab4a74b6,264,"88",273,2022-03-05,2022-03-17,3.00
1,I,0x3bd437bcd879dcf5aabce87e69f7ced76fa90386e005539053185daa125b61fb,265,"89",81,2022-03-05,2022-03-05,0.00
1,I,0xdef59fb0b53f1a265dcaa77383d3aa0ac95894ffe35b98bd53ab8b985890142f,266,"89",399,2022-03-05,2022-03-14,3.00
1,I,0xca6fc395a7f09dd60356310b1e7822e6544283de104736a7d43d999dc986ae90,267,"89",681,2022-03-05,2022-03-17,3.00
1,I,0x54e859e4fafddf5b27484763f2802641312cac5f10b91215b03f8f95b7f98fdf,268,"90",128,2022-03-05,2022-03-19,3.00
1,I,0x75de9bae1b60e20517f104ee1191e133853ea81f0a3c720e020278c166bfa684,269,"90",221,2022-03-05,2022-03-09,2.00
1,I,0x736a9b6ecd5a1cb07543c1c2e476ab2e007851759434c9d07b322b4d2470af26,270,"90",521,2022-03-05,2022-03-05,0.00
1,I,0xa691f9e19de592e3bab5f7232ec7ae302328f46a595709eae3ebea58444c447b,271,"91",208,2022-03-05,2022-03-18,3.00
1,I,0xccc28a901d8316572c07e7b5afb82c5bac31fe938880b886cd08b4f7408ab4aa,272,"91",229,2022-03-05,2022-03-13,3.00
1,I,0xc1afd7db7db6e6e26f80c25a2746e5e65608396b757a6cc2e22fdaee096c7998,273,"91",634,2022-03-05,2022-03-17,3.00
1,I,0x1b78a9efd70f5c96017c7821b9cc1d67980768246f5989f3d438d96af7727e28,274,"92",310,2022-03-05,2022-03-15,3.00
1,I,0x91ad51728b0c4d76234c2ffa43e512b2f7dac5b70aecee059d2325ccc6d91dbe,275,"92",596,2022-03-05,2022-03-15,3.00
1,I,0x244aef46c74368279dcb8a438c435015da419529384fa534757621a9339ac73b,276,"92",683,2022-03-05,2022-03-08,1.50
1,I,0x0f22685816a8822a6e80ad842ac1e4255520fa9c626b80a5e56df0d8f03b8d96,277,"93",113,2022-03-05,2022-03-16,3.00
1,I,0x36d9426a25a740b0384503f4892c5e8bd2c60fb5d0ef72526f2fbc5a9e862ef3,278,"93",315,2022-03-05,2022-03-05,0.00
1,I,0x5ea79e9d98616839c1e41716ad1f59ae198790e83ac3bcf272d86ce8f6d3ffc3,279,"93",548,2022-03-05,2022-03-17,3.00
1,I,0x8961b302bbb16b01e43910e46de492b87a7d998e91bb790705995d15b0b235dc,280,"94",145,2022-03-05,2022-03-15,3.00
1,I,0x225a096415a8996dfb405fcd6d7a5ba8e16465990367f9b41c77cc37f80752b2,281,"94",373,2022-03-05,2022-03-13,3.00
1,I,0x213f72fed2639e9add002dfd7ea3ab528ca8d932741edc503ecc2ed876b77eef,282,"94",779,2022-03-05,2022-03-08,1.50
1,I,0x06aa4776b1ce2ab0a558c10e2982d03e42aa7ab6939bbf8518414e6a3cf09349,283,"95",264,2022-03-05,2022-03-17,3.00
1,I,0x1ac11f0ead584ea482067b923aeffe667c2df94f4e1f8d8f404c1d142408b323,284,"95",350,2022-03-05,2022-03-15,3.00
1,I,0x5d1af03756711caa9907c50fdd901d65f7cbb4cbef98588081c4d066e35c0348,285,"95",786,2022-03-05,2022-03-05,0.00
1,I,0x92ef6355320331bb63b2fe2c66d699886aae8d7cf8b3195873c17a7ec75a06dc,286,"96",426,2022-03-05,2022-03-11,3.00
1,I,0x418059054f43641e5329f30901b15c9100690b085d22fa2dbbd12e86da11ab8d,287,"96",694,2022-03-05,2022-03-13,3.00
1,I,0x3cefd5262222c58242f208c7118adb41d9bf7a4558a232288fb12ef57d7e0db0,288,"96",736,2022-03-05,2022-03-08,1.50
1,I,0x8c867e5c7da2277dfcd5c1e00dd064d65d69231ca1591cd7ec6a5a3a44f8102a,289,"97",80,2022-03-05,2022-03-10,2.50
1,I,0xb3b6c8bad4ea309ce7aeb391b0b2d8cf12922d99ab0b88f05d630042eb9038d2,290,"97",391,2022-03-05,2022-03-10,2.50
1,I,0x66143b54d280bafaba05423fa584f18c821278a4bc9e66e783bda94357851a24,291,"97",484,2022-03-05,2022-03-14,3.00
1,I,0xb5cea883084c5fb28660210e28597e3ff42c9160c614a70a96657451e401c3b8,292,"98",87,2022-03-05,2022-03-14,3.00
1,I,0x4752fea925538f7c193f4d3343ee267206c91be6754ad662f9c55b0e67277622,293,"98",386,2022-03-05,2022-03-18,3.00
1,I,0xb41503b2d8cc3c4cb5bbe795b1aba0073ad1ec6eb494211db0a1202044cd681f,294,"98",559,2022-03-05,2022-03-11,3.00
1,I,0x348c8ba295f7d6553aa844f58c9477a3464fc9c00b5b98ac4527b23480f36aa1,295,"99",37,2022-03-05,2022-03-15,3.00
1,I,0xf18d01b1eb44ca2e1ca54b80b66288560326750761a0c3fac2c8b9f02aed3687,296,"99",281,2022-03-05,2022-03-06,0.50
1,I,0xb05e2dada4565af9fd29c430187bd02bb9dadef0a83d3da667e610b6ba035630,297,"99",505,2022-03-06,2022-03-06,0.00
1,I,0x56fcfda3022960479fc26c0d5187e3f25f81b5e60921edee89eff4192a12584b,298,"100",204,2022-03-06,2022-03-18,3.00
1,I,0x03ecf4cac2f74705a8ae8c96daf1c25c5d53d511bfab8c94e4e6360a43799ffa,299,"100",408,2022-03-06,2022-03-18,3.00
1,I,0x4627f484a3d86cc119d5b8b940b4bffe3befb4458eddbf2bd3488a361881baec,300,"100",543,2022-03-06,2022-03-06,0.00
1,I,0x0c7f028ec96a4f4fcf04977e16a51ca11e0f097e4a2d07d26f614ba1ec1d05a5,301,"101",253,2022-03-06,2022-03-19,3.00
1,I,0xc4a37157d2cf8c636e2002cae14da5d22bad85071e5eaf8bbb3a699cb7a95ef9,302,"101",431,2022-03-06,2022-03-13,3.00
1,I,0x898e39479555ef18bbc4d4087488907cc8f015756e997cfa23d7d95cd3a61b48,303,"101",536,2022-03-06,2022-03-09,1.50
1,I,0xd577ab8030c27cb95665cd355cd291155538abc1eae3b5e8c6000fd99dbb4456,304,"102",166,2022-03-06,2022-03-10,2.00
1,I,0x27fa0eef1cfc0bd7f3f3e33d71ce813c5dcd639fed279f7441c40689f026f072,305,"102",351,2022-03-06,2022-03-06,0.00
1,I,0xe2224362416a688ca1ff526215b062ad07f6214edbafc30bc7b2c77cad7ff132,306,"102",707,2022-03-06,2022-03-18,3.00
1,I,0x4da8052655a7c733900d0f990f76d6b7ff2a269c094c1bca5144bb1c58c6bc76,307,"103",584,2022-03-06,2022-03-14,3.00
1,I,0x1a3f6824f2b6d97b6279c0c32cb31c5f98acded358d3d85c84ddf72eb3756bf6,308,"103",594,2022-03-06,2022-03-18,3.00
1,I,0x0c9c1b36679d7864a7d67e21b232fd83122112d8b359641d26cda09d894ade8b,309,"103",745,2022-03-06,2022-03-06,0.00
1,I,0xd2b333ed801888bd5dd5469a61a191dbdc5ac14e5c7a1ab3f41216bf8f5052e3,310,"104",339,2022-03-06,2022-03-06,0.00
1,I,0xc02f4cb3d8ed71a1cb906359b580742023d8d56c4750e35386aeb8f462bbd6ef,311,"104",455,2022-03-06,2022-03-16,3.00
1,I,0x667879da7c7ad796cbada4270eae32e02c219ee033bd1bbedcc3dd34287cb72c,312,"104",500,2022-03-06,2022-03-06,0.00
1,I,0x9b081ff58ddeda546ba89eefb5f896def498437ffdd9c5d3b650b97e336a8ec0,313,"105",8,2022-03-06,2022-03-20,3.00
1,I,0x288b1594097d07cc4d546df0e22b7048e7789b1e358b1b24b11f25fc7cc85050,314,"105",148,2022-03-06,2022-03-08,1.00
1,I,0xb1353ffe8ed889291f6ec2cc6478c02374cc3b3eecf34f01f70de08bdc25f577,315,"105",158,2022-03-06,2022-03-06,0.00
1,I,0x6cab00186aece69214445a55895f448524e3d59c68c12369c531175745609cc5,316,"106",46,2022-03-06,2022-03-07,0.50
1,I,0x218d5064a681ff8c47d9f22e1b68934458f99901e9b1c986fa93aaee3ab44eb0,317,"106",271,2022-03-06,2022-03-08,1.00
1,I,0xf0e6dea008acefc0c1211dd8d8305656a63f41a143d5c5629b00ad782074c3ed,318,"106",728,2022-03-06,2022-03-15,3.00
1,I,0x1228e15e90d7e30db780da6dca77d6acea05170b5b2fdb0771a703f4376ee900,319,"107",136,2022-03-06,2022-03-10,2.00
1,I,0x4d579bb11366fb7852cbdbb8cb15bd10ffa6043d48a089de4738bdecaeb8fa55,320,"107",245,2022-03-06,2022-03-16,3.00
1,I,0x25da2875b3ac9c414ac36bdf9045e2322ee562027759807438f83ce25984300a,321,"107",498,2022-03-06,2022-03-09,1.50
1,I,0x2965d198853da6693c30b88e513080428abe6a6531f6e5c29d9c76375eeb9d84,322,"108",307,2022-03-06,2022-03-10,2.00
1,I,0x265adfdcf6b78102728ce9dda82e6e22c08adea7841b276ef94bfa1081386d79,323,"108",461,2022-03-06,2022-03-19,3.00
1,I,0x68a39e7ab79f58a343e8b4845d3d46dc6f267092ecfa6949bf77a48e9e117c08,324,"108",465,2022-03-06,2022-03-06,0.00
1,I,0x159c02d3faf9a18a310490d4f83c31d1e56c33f9448718aa45b0b980591c0785,325,"109",29,2022-03-06,2022-03-11,2.50
1,I,0x7f970014b151f8041831d0a793bb2d92f22b69e6764271a8036921d2f52cf4c1,326,"109",207,2022-03-06,2022-03-18,3.00
1,I,0xa68c6f588ac52bdd74b7034ea33c2c30f3cb0baac9280231415fa5b09fd48905,327,"109",697,2022-03-06,2022-03-15,3.00
1,I,0x5d64df1c79833999850084ccc82fdd5100137ef1d80ef52b1eef5a8f578866d7,328,"110",413,2022-03-06,2022-03-20,3.00
1,I,0x23e53dd74eb8c7c3a302bc59ac882bed17ef073fabbf0a7d83eab19b84fc87fc,329,"110",525,2022-03-06,2022-03-06,0.00
1,I,0x073a58d4e4b781fb5b42f15403da74fe43c0032c8bab4691ee0f810dbd1980e2,330,"110",583,2022-03-06,2022-03-06,0.00
1,I,0x2b58e046ed0e8d45cbc9c5c8f64bff7ae2e1a5a863f606c6c1f6c2bad148c411,331,"111",119,2022-03-06,2022-03-20,3.00
1,I,0x6bd64eee21b877416f03983083a0a8293d310ce3e7650afa286a4c4ce06e732e,332,"111",169,2022-03-06,2022-03-14,3.00
1,I,0xcb13cd5400a829bc58fb41c4ecd5fa1778d1724e435154868943bd12f6d482a5,333,"111",240,2022-03-06,2022-03-06,0.00
1,I,0xf1fd32c4fc012b6573b08bd546ba0cb3e22e624a01e504804afee9e3b9112d1d,334,"112",230,2022-03-06,2022-03-11,2.50
1,I,0xbe92f12ae0db2ba5adde5b3e2185575db1afe6ab9c763f2d5167da0f905706a0,335,"112",334,2022-03-06,2022-03-11,2.50
1,I,0xf48eba03dad0ae5d943fc34d91d55311b7223eaa0a6eede463041941ef898507,336,"112",611,2022-03-06,2022-03-12,3.00
1,I,0x3b91c6a89d547e5414dd0e69bb86286a48cab073a9b49666292d5605e1c6148e,337,"113",531,2022-03-06,2022-03-18,3.00
1,I,0x57559041ded3db4ea05991248842ae0b036235202b49aad3b87e824cb9b51449,338,"113",616,2022-03-06,2022-03-14,3.00
1,I,0xd33c561679f204385351c075b6f64209c0ec879136b0f5223ae1ab1a044a2810,339,"113",682,2022-03-06,2022-03-09,1.50
1,I,0xb0204d5eeba4ca27b1446c156fc38bd2b1d6b2821adf85fd60fa231ababc2e1f,340,"114",555,2022-03-06,2022-03-06,0.00
1,I,0x3ae5094f0f2d836b62a578f2b127b06a4eb1d1df0a80dc7db4c010fb5bfb09a3,341,"114",651,2022-03-06,2022-03-12,3.00
1,I,0x238cab258224544b174780d87901058ae51f13c8f75aad3b38b40267fd7bfe17,342,"114",706,2022-03-06,2022-03-18,3.00
1,I,0x7e31f44b8abb6c6287f7aad7a8a514f3805b27a92ed4d8cd59e2d848485e20e6,343,"115",213,2022-03-06,2022-03-15,3.00
1,I,0xb5d4525284f2b2d2c50a44a708af23cd95b741076a58070b406e5eed03ebc3f5,344,"115",695,2022-03-06,2022-03-16,3.00
1,I,0x312c36830c0471caa62a89f914abbb0a29b2bb75eb94030d84c373f071c996e1,345,"115",709,2022-03-06,2022-03-06,0.00
1,I,0x79f6e0f31ed2dbf29f55f366e0673f9c6ac54e4e24c4034c325bbec710f0c5ed,346,"116",111,2022-03-06,2022-03-12,3.00
1,I,0x0d5eec9943192aa4d3ae6e84d0f1d918557d5a7f2e70718794b6a9f73261e1c5,347,"116",630,2022-03-06,2022-03-06,0.00
1,I,0xc39b84ca162ea610ba7b9096c3646b73ef47fd0a0d6e683cd6fee2943dce490e,348,"116",759,2022-03-06,2022-03-18,3.00
1,I,0xcaf1a43fd8a79b3f8a124795508989aea008e376d1b3899185ec9763e15e1a4e,349,"117",10,2022-03-06,2022-03-16,3.00
1,I,0x2df5e37acf38a36c5dd00da67eb748de1761d4d8331708b6db6b604fa8ae0ef9,350,"117",205,2022-03-06,2022-03-11,2.50
1,I,0x498ab4f3f7613e5db8615190726e897dabf20e4d83cedfeae60054d5da2ee58c,351,"117",250,2022-03-06,2022-03-06,0.00
1,I,0xb4124eceda7c9e1960d7938217447774adfbf226a7f17d4fb256d1247f1574e3,352,"118",7,2022-03-06,2022-03-10,2.00
1,I,0x65334c4abe115ed20696736d2af29da30fe5c7675a12a5945b9045ff16582c2f,353,"118",274,2022-03-06,2022-03-08,1.00
1,I,0x85cc04308e5459b24f2290828d223e9a78fbe68fad262517d5cddc9e0e2081bd,354,"118",423,2022-03-06,2022-03-18,3.00
1,I,0xa444f8aa65829773bdcda4cc075ec353b852fae614950fd635f68b4343215f7c,355,"119",288,2022-03-06,2022-03-06,0.00
1,I,0xc06bbbfe09b877b36c26df97802c73e1011b6631de9e9c9e8310e2c71066c960,356,"119",346,2022-03-06,2022-03-17,3.00
1,I,0x35d21c07058cfab5e784c1462fc4da49a45d846d6e99412c9d2b98f4388c85da,357,"119",458,2022-03-06,2022-03-12,3.00
1,I,0xe567d40d3d8e3e9222ba6885634bbb592843e8088c7810b896c88c21c7003c72,358,"120",60,2022-03-06,2022-03-06,0.00
1,I,0xdaf689bad7fc0d0ac948f1846cecbb32c13be8b0fcec434777f94a2ef89bb0e1,359,"120",560,2022-03-06,2022-03-16,3.00
1,I,0x0c3970c24b8f0aa1197aa81a07b64cfe57b2b8567ec4e9ef181488a7b0c48dc8,360,"120",572,2022-03-06,2022-03-06,0.00
1,I,0x99370b0da6bbdd1958622c6f4ccf124e111ba76af7ef4c60f75031f7957cfff7,361,"121",357,2022-03-06,2022-03-18,3.00
1,I,0x25deba34ef57f2360288920b1d2d8ca2bba84daca0fb113da0b7f801074ffb99,362,"121",604,2022-03-06,2022-03-14,3.00
1,I,0x8f60de7ccdb14df93f6992758645ed4a64db90b25addf56b73c7bdf88097374a,363,"121",674,2022-03-06,2022-03-18,3.00
1,I,0x419312befeb1800818d7f2b338ecbb2e4b19dd2a8bdd24318062202a25d0b661,364,"122",639,2022-03-06,2022-03-12,3.00
1,I,0x2b662dcf2a61344a1c6768975f4179402c7a18d833149ef4ef7e29fe596c008f,365,"122",643,2022-03-06,2022-03-11,2.50
1,I,0xc7cdd67ae288055e30b7fe90d611f7b8cd1035ad94217d09d7e462c1a321b9d8,366,"122",722,2022-03-06,2022-03-18,3.00
1,I,0xe6170038597870def9eb39c83ebd5d9035a7b7a21806a8301c0d5d78c05803d4,367,"123",121,2022-03-06,2022-03-13,3.00
1,I,0x6735972742359e3d813c1342bb85ec72e592c57c870b3f34838cfc73cb5c18b2,368,"123",167,2022-03-06,2022-03-07,0.50
1,I,0x9990008d3d289322368c84e82498b44aa253fa872f0097153f6a86bc127ed65a,369,"123",388,2022-03-06,2022-03-18,3.00
1,I,0x3c37eea4d953a9204289d411ea07cf2550ff345d0098373a40dad96448013757,370,"124",118,2022-03-06,2022-03-16,3.00
1,I,0xaaf62df247c152b410cd818b501dbedb21f6892cd3f572279fa9c96e89447ace,371,"124",280,2022-03-06,2022-03-11,2.50
1,I,0x1cf2a18a9310d537b77f11fea0824e9c562945509d61ebf657fc8a1549ad6057,372,"124",741,2022-03-06,2022-03-18,3.00
1,I,0x350f9a6d1606f908d52a4bf8f7bc26fac24c73113fe7b329ab5db2d3c90bbaa5,373,"125",139,2022-03-06,2022-03-13,3.00
1,I,0xbed686ade65de32c706e533b3cddb72e60b703eaa94a4a4e549c1eb78f590246,374,"125",270,2022-03-06,2022-03-06,0.00
1,I,0x2204a29537ea50dc969ef9e16587c05832a82e6ce41dc49dc5012a35665db3b8,375,"125",791,2022-03-06,2022-03-06,0.00
1,I,0xb896499b48c2588387d898cca9ec20433ec349082fd0a33e4e43bda476318ed6,376,"126",206,2022-03-06,2022-03-17,3.00
